FILENAME;\Hard Disk2\Result\strain_B.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C100;A10;X2;;1;16.55952;13.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;A11;X3;;1;16.56548;11.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;A12;X3;;1;16.57143;11.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B01;X3;;1;16.57738;10.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B02;X3;;1;16.58333;10.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B03;X3;;1;16.58929;10.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B04;X4;;1;16.59524;24.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B05;X4;;1;16.60119;24.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B06;X4;;1;16.60714;23.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B07;X4;;1;16.61310;24.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B08;X4;;1;16.61905;23.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B09;B1;;1;16.62500;8.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B10;B1;;1;16.63095;8.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C100;B11;B1;;1;16.63690;7.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;16.66667;179.17;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C101;A01;X1;;1;16.67262;44.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A02;X1;;1;16.67857;42.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A03;X1;;1;16.68452;43.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A04;X1;;1;16.69048;39.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A05;X1;;1;16.69643;47.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A06;X2;;1;16.70238;13.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A07;X2;;1;16.70833;13.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A08;X2;;1;16.71429;13.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A09;X2;;1;16.72024;13.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A10;X2;;1;16.72619;13.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A11;X3;;1;16.73214;11.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;A12;X3;;1;16.73810;10.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B01;X3;;1;16.74405;10.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B02;X3;;1;16.75000;10.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B03;X3;;1;16.75595;11.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B04;X4;;1;16.76190;24.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B05;X4;;1;16.76786;25.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B06;X4;;1;16.77381;23.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B07;X4;;1;16.77976;24.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B08;X4;;1;16.78571;24.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B09;B1;;1;16.79167;8.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B10;B1;;1;16.79762;7.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C101;B11;B1;;1;16.80357;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;16.83333;180.89;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C102;A01;X1;;1;16.83929;45.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A02;X1;;1;16.84524;44.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A03;X1;;1;16.85119;43.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A04;X1;;1;16.85714;40.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A05;X1;;1;16.86310;48.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A06;X2;;1;16.86905;14.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A07;X2;;1;16.87500;13.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A08;X2;;1;16.88095;14.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A09;X2;;1;16.88690;13.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A10;X2;;1;16.89286;13.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A11;X3;;1;16.89881;11.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;A12;X3;;1;16.90476;10.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B01;X3;;1;16.91071;11.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B02;X3;;1;16.91667;10.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B03;X3;;1;16.92262;11.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B04;X4;;1;16.92857;25.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B05;X4;;1;16.93452;25.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B06;X4;;1;16.94048;25.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B07;X4;;1;16.94643;25.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B08;X4;;1;16.95238;24.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B09;B1;;1;16.95833;8.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B10;B1;;1;16.96429;8.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C102;B11;B1;;1;16.97024;7.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;17.00000;180.13;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C103;A01;X1;;1;17.00595;45.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A02;X1;;1;17.01190;44.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A03;X1;;1;17.01786;44.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A04;X1;;1;17.02381;41.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A05;X1;;1;17.02976;48.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A06;X2;;1;17.03571;14.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A07;X2;;1;17.04167;13.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A08;X2;;1;17.04762;14.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A09;X2;;1;17.05357;13.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A10;X2;;1;17.05952;13.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A11;X3;;1;17.06548;11.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;A12;X3;;1;17.07143;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B01;X3;;1;17.07738;10.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B02;X3;;1;17.08333;10.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B03;X3;;1;17.08929;10.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B04;X4;;1;17.09524;25.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B05;X4;;1;17.10119;26.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B06;X4;;1;17.10714;25.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B07;X4;;1;17.11310;25.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B08;X4;;1;17.11905;24.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B09;B1;;1;17.12500;7.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B10;B1;;1;17.13095;8.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C103;B11;B1;;1;17.13690;7.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;17.16667;176.32;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C104;A01;X1;;1;17.17262;45.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A02;X1;;1;17.17857;43.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A03;X1;;1;17.18452;43.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A04;X1;;1;17.19048;39.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A05;X1;;1;17.19643;47.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A06;X2;;1;17.20238;14.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A07;X2;;1;17.20833;13.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A08;X2;;1;17.21429;13.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A09;X2;;1;17.22024;14.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A10;X2;;1;17.22619;13.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A11;X3;;1;17.23214;10.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;A12;X3;;1;17.23810;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B01;X3;;1;17.24405;10.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B02;X3;;1;17.25000;10.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B03;X3;;1;17.25595;10.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B04;X4;;1;17.26190;25.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B05;X4;;1;17.26786;25.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B06;X4;;1;17.27381;25.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B07;X4;;1;17.27976;25.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B08;X4;;1;17.28571;24.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B09;B1;;1;17.29167;7.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B10;B1;;1;17.29762;8.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C104;B11;B1;;1;17.30357;8.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;17.33333;178.84;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C105;A01;X1;;1;17.33929;45.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A02;X1;;1;17.34524;44.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A03;X1;;1;17.35119;45.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A04;X1;;1;17.35714;40.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A05;X1;;1;17.36310;50.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A06;X2;;1;17.36905;14.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A07;X2;;1;17.37500;14.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A08;X2;;1;17.38095;14.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A09;X2;;1;17.38690;13.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A10;X2;;1;17.39286;12.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A11;X3;;1;17.39881;11.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;A12;X3;;1;17.40476;10.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B01;X3;;1;17.41071;10.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B02;X3;;1;17.41667;10.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B03;X3;;1;17.42262;11.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B04;X4;;1;17.42857;26.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B05;X4;;1;17.43452;26.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B06;X4;;1;17.44048;25.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B07;X4;;1;17.44643;26.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B08;X4;;1;17.45238;25.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B09;B1;;1;17.45833;7.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B10;B1;;1;17.46429;8.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C105;B11;B1;;1;17.47024;8.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;17.50000;176.80;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C106;A01;X1;;1;17.50595;46.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A02;X1;;1;17.51190;44.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A03;X1;;1;17.51786;45.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A04;X1;;1;17.52381;40.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A05;X1;;1;17.52976;48.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A06;X2;;1;17.53571;14.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A07;X2;;1;17.54167;13.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A08;X2;;1;17.54762;14.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A09;X2;;1;17.55357;13.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A10;X2;;1;17.55952;13.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A11;X3;;1;17.56548;11.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;A12;X3;;1;17.57143;9.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B01;X3;;1;17.57738;10.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B02;X3;;1;17.58333;9.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B03;X3;;1;17.58929;10.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B04;X4;;1;17.59524;25.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B05;X4;;1;17.60119;26.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B06;X4;;1;17.60714;26.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B07;X4;;1;17.61310;26.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B08;X4;;1;17.61905;25.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B09;B1;;1;17.62500;7.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B10;B1;;1;17.63095;8.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C106;B11;B1;;1;17.63690;7.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;17.66667;178.91;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C107;A01;X1;;1;17.67262;47.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A02;X1;;1;17.67857;46.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A03;X1;;1;17.68452;45.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A04;X1;;1;17.69048;41.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A05;X1;;1;17.69643;49.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A06;X2;;1;17.70238;14.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A07;X2;;1;17.70833;13.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A08;X2;;1;17.71429;14.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A09;X2;;1;17.72024;13.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A10;X2;;1;17.72619;13.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A11;X3;;1;17.73214;10.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;A12;X3;;1;17.73810;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B01;X3;;1;17.74405;10.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B02;X3;;1;17.75000;10.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B03;X3;;1;17.75595;10.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B04;X4;;1;17.76190;26.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B05;X4;;1;17.76786;27.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B06;X4;;1;17.77381;26.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B07;X4;;1;17.77976;27.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B08;X4;;1;17.78571;26.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B09;B1;;1;17.79167;7.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B10;B1;;1;17.79762;7.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C107;B11;B1;;1;17.80357;8.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;17.83333;180.08;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C108;A01;X1;;1;17.83929;47.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A02;X1;;1;17.84524;45.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A03;X1;;1;17.85119;45.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A04;X1;;1;17.85714;42.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A05;X1;;1;17.86310;49.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A06;X2;;1;17.86905;14.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A07;X2;;1;17.87500;13.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A08;X2;;1;17.88095;14.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A09;X2;;1;17.88690;14.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A10;X2;;1;17.89286;13.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A11;X3;;1;17.89881;11.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;A12;X3;;1;17.90476;10.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B01;X3;;1;17.91071;10.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B02;X3;;1;17.91667;11.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B03;X3;;1;17.92262;10.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B04;X4;;1;17.92857;27.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B05;X4;;1;17.93452;27.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B06;X4;;1;17.94048;27.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B07;X4;;1;17.94643;27.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B08;X4;;1;17.95238;27.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B09;B1;;1;17.95833;7.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B10;B1;;1;17.96429;8.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C108;B11;B1;;1;17.97024;7.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;18.00000;178.79;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C109;A01;X1;;1;18.00595;47.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A02;X1;;1;18.01190;45.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A03;X1;;1;18.01786;46.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A04;X1;;1;18.02381;43.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A05;X1;;1;18.02976;51.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A06;X2;;1;18.03571;15.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A07;X2;;1;18.04167;13.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A08;X2;;1;18.04762;14.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A09;X2;;1;18.05357;14.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A10;X2;;1;18.05952;13.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A11;X3;;1;18.06548;11.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;A12;X3;;1;18.07143;10.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B01;X3;;1;18.07738;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B02;X3;;1;18.08333;10.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B03;X3;;1;18.08929;11.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B04;X4;;1;18.09524;27.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B05;X4;;1;18.10119;28.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B06;X4;;1;18.10714;26.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B07;X4;;1;18.11310;27.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B08;X4;;1;18.11905;26.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B09;B1;;1;18.12500;8.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B10;B1;;1;18.13095;7.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C109;B11;B1;;1;18.13690;8.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;18.16667;179.00;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C110;A01;X1;;1;18.17262;48.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A02;X1;;1;18.17857;46.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A03;X1;;1;18.18452;46.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A04;X1;;1;18.19048;43.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A05;X1;;1;18.19643;50.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A06;X2;;1;18.20238;14.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A07;X2;;1;18.20833;13.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A08;X2;;1;18.21429;14.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A09;X2;;1;18.22024;14.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A10;X2;;1;18.22619;13.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A11;X3;;1;18.23214;11.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;A12;X3;;1;18.23810;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;B01;X3;;1;18.24405;11.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C110;B02;X3;;1;18.25000;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
